cod_mun_ibge_6;ANO;UF;municipio;populacao;TMI;COBERTURA_PRENATAL;TAXA_MEDICOS;PROP_CESAREOS;PROP_MAL_DEFINIDAS;DOENCAS_CRONICAS
172065;2022;TO;Silvanópolis;5108;26.31578947368421;68.42105263157895;0.39154267815191857;50.0;1.9230769230769231;13.703993735317148
172080;2021;TO;Sítio Novo do Tocantins;10830;0.0;81.48148148148148;0.18467220683287164;47.40740740740741;0.0;1.8467220683287164
172080;2022;TO;Sítio Novo do Tocantins;10830;15.748031496062993;79.52755905511812;0.18467220683287164;46.45669291338583;0.0;1.8467220683287164
172085;2021;TO;Sucupira;1577;0.0;94.73684210526315;1.2682308180088777;68.42105263157895;0.0;0.0
172085;2022;TO;Sucupira;1577;0.0;92.85714285714286;0.6341154090044389;71.42857142857143;0.0;12.682308180088777
172090;2021;TO;Taguatinga;14011;0.0;61.27167630057804;0.14274498608236386;45.08670520231214;0.7633587786259541;19.27057312111912
172090;2022;TO;Taguatinga;14011;5.714285714285714;70.28571428571428;0.14274498608236386;57.714285714285715;3.125;12.847048747412746
172093;2021;TO;Taipas do Tocantins;2021;0.0;75.75757575757575;0.4948045522018803;48.484848484848484;12.5;9.896091044037606
172093;2022;TO;Taipas do Tocantins;2021;35.714285714285715;71.42857142857143;0.4948045522018803;28.57142857142857;11.11111111111111;9.896091044037606
172097;2021;TO;Talismã;2456;30.303030303030305;48.484848484848484;0.40716612377850164;66.66666666666666;0.0;12.214983713355048
172097;2022;TO;Talismã;2456;35.714285714285715;67.85714285714286;0.8143322475570033;67.85714285714286;0.0;12.214983713355048
172100;2021;TO;Palmas;302692;13.560008095527222;75.591985428051;0.006607376475096798;54.52337583485124;2.0908004778972518;7.730630475863253
172100;2022;TO;Palmas;302692;10.709785804283914;76.87946241075178;0.006607376475096798;54.99790004199916;1.5339663988312637;4.72427417969421
172110;2021;TO;Tocantínia;7459;10.582010582010582;48.67724867724868;0.2681324574339724;43.91534391534391;15.217391304347828;20.109934307547928
172110;2022;TO;Tocantínia;7459;5.88235294117647;38.23529411764706;0.2681324574339724;37.64705882352941;7.4074074074074066;24.131921169057513
172120;2021;TO;Tocantinópolis;22615;8.98876404494382;76.85393258426966;0.08843687817820031;43.59550561797752;0.6024096385542169;14.14990050851205
172120;2022;TO;Tocantinópolis;22615;15.105740181268883;77.64350453172206;0.08843687817820031;41.08761329305136;0.7518796992481203;20.34048198098607
172125;2021;TO;Tupirama;1909;0.0;73.52941176470588;0.5238344683080147;64.70588235294117;0.0;47.145102147721325
172125;2022;TO;Tupirama;1909;0.0;70.83333333333334;0.5238344683080147;66.66666666666666;10.0;47.145102147721325
172130;2021;TO;Tupiratins;1874;0.0;66.66666666666666;0.5336179295624334;60.60606060606061;22.22222222222222;5.3361792956243335
172130;2022;TO;Tupiratins;1874;0.0;69.56521739130434;0.5336179295624334;43.47826086956522;12.5;26.680896478121664
172208;2021;TO;Wanderlândia;10522;0.0;68.96551724137932;0.19007793195210038;55.172413793103445;0.0;6.652727618323513
172208;2022;TO;Wanderlândia;10522;16.666666666666668;72.5;0.19007793195210038;54.166666666666664;0.0;12.355065576886524
172210;2021;TO;Xambioá;10517;17.241379310344826;60.91954022988506;0.19016829894456594;64.36781609195403;1.9607843137254901;46.59123324141866
172210;2022;TO;Xambioá;10517;6.41025641025641;68.58974358974359;0.19016829894456594;57.05128205128205;2.564102564102564;75.11647808310354
520005;2021;GO;Abadia de Goiás;19128;18.779342723004696;57.27699530516433;0.10455876202425762;61.97183098591549;0.8928571428571428;2.6139690506064412
520005;2022;GO;Abadia de Goiás;19128;7.633587786259541;71.37404580152672;0.10455876202425762;58.396946564885496;2.0408163265306123;2.6139690506064412
520010;2021;GO;Abadiânia;17232;10.989010989010989;63.18681318681318;0.11606313834726091;58.24175824175825;0.7299270072992701;0.5803156917363046
520010;2022;GO;Abadiânia;17232;0.0;65.09433962264151;0.11606313834726091;61.32075471698113;0.7692307692307693;4.0622098421541315
520013;2021;GO;Acreúna;21568;8.368200836820083;67.78242677824268;0.0927299703264095;74.05857740585773;0.0;11.12759643916914
520013;2022;GO;Acreúna;21568;25.31645569620253;71.72995780590718;0.0927299703264095;78.48101265822784;0.5952380952380952;4.636498516320475
520015;2021;GO;Adelândia;2297;0.0;79.16666666666666;0.4353504571179799;87.5;4.0;0.0
520015;2022;GO;Adelândia;2297;0.0;72.41379310344827;0.8707009142359599;86.20689655172413;0.0;0.0
520017;2021;GO;Água Fria de Goiás;4954;20.408163265306122;65.3061224489796;0.4037141703673799;57.14285714285714;0.0;2.018570851836899
520017;2022;GO;Água Fria de Goiás;4954;38.46153846153847;69.23076923076923;0.4037141703673799;55.769230769230774;4.166666666666666;0.0
520020;2021;GO;Água Limpa;1858;58.8235294117647;82.35294117647058;0.5382131324004306;94.11764705882352;4.3478260869565215;5.382131324004305
520020;2022;GO;Água Limpa;1858;0.0;87.5;1.0764262648008611;87.5;5.263157894736842;5.382131324004305
520025;2021;GO;Águas Lindas de Goiás;225693;11.635423400129282;53.199741435035556;0.008861595175747587;42.30769230769231;2.9069767441860463;2.5255546250880623
520025;2022;GO;Águas Lindas de Goiás;225693;10.876519513755598;62.444017914267434;0.008861595175747587;42.00255918106206;3.7527593818984544;4.696645443146221
520030;2021;GO;Alexânia;27008;12.56281407035176;72.11055276381909;0.0740521327014218;57.537688442211056;0.7462686567164178;14.44016587677725
520030;2022;GO;Alexânia;27008;17.456359102244388;71.82044887780549;0.0740521327014218;63.591022443890274;0.9433962264150944;15.550947867298579
520050;2021;GO;Aloândia;1973;0.0;94.11764705882352;1.0136847440446022;82.35294117647058;8.108108108108109;0.0
520050;2022;GO;Aloândia;1973;0.0;94.44444444444444;1.0136847440446022;83.33333333333334;8.333333333333332;0.0
520055;2021;GO;Alto Horizonte;6072;0.0;66.08695652173913;0.32938076416337286;91.30434782608695;0.0;1.6469038208168643
520055;2022;GO;Alto Horizonte;6072;19.801980198019802;62.37623762376238;0.32938076416337286;83.16831683168317;2.857142857142857;1.6469038208168643
520060;2021;GO;Alto Paraíso de Goiás;10306;14.184397163120567;82.26950354609929;0.19406171162429653;36.87943262411347;1.8867924528301887;2.910925674364448
520060;2022;GO;Alto Paraíso de Goiás;10306;12.738853503184714;78.343949044586;0.19406171162429653;47.77070063694268;1.9607843137254901;6.792159906850379
520080;2021;GO;Alvorada do Norte;8446;22.900763358778626;70.99236641221374;0.23679848448969926;81.67938931297711;1.0752688172043012;30.783802983660905
520080;2022;GO;Alvorada do Norte;8446;9.615384615384617;74.03846153846155;0.23679848448969926;88.46153846153845;3.225806451612903;42.623727208145866
520082;2021;GO;Amaralina;3268;0.0;80.0;0.30599755201958384;70.0;0.0;0.0
520082;2022;GO;Amaralina;3268;0.0;68.42105263157895;0.30599755201958384;47.368421052631575;0.0;0.0
520085;2021;GO;Americano do Brasil;5259;0.0;82.92682926829268;0.38030043734550295;84.14634146341463;1.4285714285714286;13.310515307092604
520085;2022;GO;Americano do Brasil;5259;0.0;75.5813953488372;0.38030043734550295;82.55813953488372;0.0;3.8030043734550296
520090;2021;GO;Amorinópolis;3007;0.0;60.0;0.6651147322913202;84.0;2.7777777777777777;23.27901563019621
520090;2022;GO;Amorinópolis;3007;0.0;88.0;0.6651147322913202;76.0;16.129032258064516;49.88360492184902
520110;2021;GO;Anápolis;398869;10.932816081819785;71.60994533591959;0.005014177587127603;69.47628284253217;0.4011030333416896;4.613043380157396
520110;2022;GO;Anápolis;398869;15.034965034965035;68.3041958041958;0.005014177587127603;68.02447552447552;0.7738896366083445;6.1423675442313135
520120;2021;GO;Anhanguera;924;0.0;57.14285714285714;2.1645021645021645;71.42857142857143;0.0;0.0
520120;2022;GO;Anhanguera;924;0.0;77.77777777777779;2.1645021645021645;88.88888888888889;0.0;0.0
520130;2021;GO;Anicuns;18503;38.46153846153847;68.26923076923077;0.1080905799059612;86.0576923076923;0.5263157894736842;2.161811598119224
520130;2022;GO;Anicuns;18503;13.636363636363635;77.72727272727272;0.1080905799059612;86.36363636363636;0.6993006993006993;4.864076095768254
520140;2021;GO;Aparecida de Goiânia;527796;13.854253255749516;66.51426988085343;0.003789342852162578;65.51676364643946;0.19622271277900416;3.959863280509894
520140;2022;GO;Aparecida de Goiânia;527796;15.398152221733392;67.29725766241384;0.003789342852162578;64.7602287725473;0.8044554455445545;6.7639769911102015
520145;2021;GO;Aparecida do Rio Doce;2907;0.0;55.00000000000001;0.6879944960440316;65.0;0.0;3.4399724802201583
520145;2022;GO;Aparecida do Rio Doce;2907;0.0;66.66666666666666;0.6879944960440316;73.33333333333333;4.3478260869565215;0.0
520150;2021;GO;Aporé;4325;14.492753623188406;71.01449275362319;0.4624277456647399;78.26086956521739;0.0;2.312138728323699
520150;2022;GO;Aporé;4325;14.084507042253522;70.4225352112676;0.4624277456647399;70.4225352112676;0.0;6.936416184971098
520160;2021;GO;Araçu;3799;0.0;91.30434782608695;0.5264543300868649;65.21739130434783;4.545454545454546;10.5290866017373
520160;2022;GO;Araçu;3799;0.0;80.55555555555556;0.5264543300868649;72.22222222222221;2.857142857142857;18.425901553040273
520170;2021;GO;Aragarças;18390;27.149321266968325;58.82352941176471;0.10875475802066341;80.99547511312217;6.666666666666667;0.5437737901033171
520170;2022;GO;Aragarças;18390;25.380710659898476;76.14213197969542;0.10875475802066341;81.7258883248731;8.51063829787234;5.981511691136488
520180;2021;GO;Aragoiânia;11890;19.35483870967742;63.2258064516129;0.16820857863751051;67.0967741935484;0.0;1.682085786375105
520180;2022;GO;Aragoiânia;11890;14.925373134328359;72.38805970149254;0.16820857863751051;70.1492537313433;0.0;10.09251471825063
520215;2021;GO;Araguapaz;7153;0.0;68.42105263157895;0.2796029637914162;86.8421052631579;0.0;6.990074094785404
520215;2022;GO;Araguapaz;7153;44.44444444444444;80.0;0.2796029637914162;75.55555555555556;2.898550724637681;11.184118551656647
520235;2021;GO;Arenópolis;2946;0.0;93.33333333333333;0.678886625933469;80.0;3.3333333333333335;3.3944331296673456
520235;2022;GO;Arenópolis;2946;0.0;89.74358974358975;0.678886625933469;87.17948717948718;4.3478260869565215;13.577732518669382
520250;2021;GO;Aruanã;8300;0.0;89.8989898989899;0.24096385542168675;72.72727272727273;0.0;3.6144578313253013
520250;2022;GO;Aruanã;8300;60.60606060606061;84.84848484848484;0.24096385542168675;84.84848484848484;0.0;3.6144578313253013
520260;2021;GO;Aurilândia;3284;0.0;87.87878787878788;0.6090133982947624;96.96969696969697;0.0;6.090133982947624
520260;2022;GO;Aurilândia;3284;37.03703703703704;70.37037037037037;0.6090133982947624;74.07407407407408;0.0;3.045066991473812
520280;2021;GO;Avelinópolis;2868;43.47826086956522;60.86956521739131;0.6973500697350069;91.30434782608695;0.0;3.486750348675035
520280;2022;GO;Avelinópolis;2868;28.57142857142857;62.857142857142854;0.6973500697350069;80.0;4.166666666666666;13.94700139470014
520310;2021;GO;Baliza;3351;0.0;56.666666666666664;0.5968367651447329;90.0;0.0;0.0
520310;2022;GO;Baliza;3351;32.25806451612903;61.29032258064516;0.5968367651447329;93.54838709677419;4.3478260869565215;2.984183825723665
520320;2021;GO;Barro Alto;10371;14.084507042253522;83.09859154929578;0.19284543438434093;84.50704225352112;5.952380952380952;5.7853630315302285
520320;2022;GO;Barro Alto;10371;19.108280254777068;81.52866242038218;0.19284543438434093;80.2547770700637;2.73972602739726;9.642271719217048
520330;2021;GO;Bela Vista de Goiás;34445;7.142857142857142;61.904761904761905;0.05806357961968355;77.38095238095238;1.0638297872340425;13.0643054144288
520330;2022;GO;Bela Vista de Goiás;34445;18.64801864801865;74.12587412587412;0.05806357961968355;79.25407925407926;1.5686274509803921;16.54812019160981
520340;2021;GO;Bom Jardim de Goiás;7826;0.0;71.66666666666667;0.2555583950932788;88.33333333333333;7.000000000000001;1.277791975466394
520340;2022;GO;Bom Jardim de Goiás;7826;10.638297872340425;82.97872340425532;0.2555583950932788;92.5531914893617;10.81081081081081;6.38895987733197
520350;2021;GO;Bom Jesus de Goiás;23958;2.941176470588235;83.23529411764706;0.08347942232239754;79.70588235294119;1.574803149606299;27.965606478003174
520350;2022;GO;Bom Jesus de Goiás;23958;6.578947368421052;82.89473684210526;0.08347942232239754;84.21052631578947;0.5747126436781609;14.19150179480758
520355;2021;GO;Bonfinópolis;10296;32.520325203252035;75.60975609756098;0.19425019425019424;57.72357723577236;5.617977528089887;0.9712509712509713
520355;2022;GO;Bonfinópolis;10296;0.0;67.27272727272727;0.19425019425019424;55.45454545454545;1.5625;2.913752913752914
520357;2021;GO;Bonópolis;3299;0.0;80.95238095238095;0.6062443164595333;80.95238095238095;7.4074074074074066;9.093664746892998
520357;2022;GO;Bonópolis;3299;21.73913043478261;78.26086956521739;0.6062443164595333;76.08695652173914;0.0;12.124886329190664
520360;2021;GO;Brazabrantes;3992;0.0;77.5;0.501002004008016;65.0;0.0;2.5050100200400798
520360;2022;GO;Brazabrantes;3992;21.27659574468085;85.1063829787234;0.501002004008016;59.57446808510638;2.941176470588235;2.5050100200400798
520380;2021;GO;Britânia;5695;11.627906976744185;59.30232558139535;0.3511852502194908;76.74418604651163;0.0;31.60667251975417
520380;2022;GO;Britânia;5695;37.03703703703704;61.72839506172839;0.3511852502194908;61.72839506172839;3.3333333333333335;49.16593503072871
520390;2021;GO;Buriti Alegre;10495;0.0;71.68141592920354;0.19056693663649357;74.33628318584071;2.8846153846153846;33.34921391138637
520390;2022;GO;Buriti Alegre;10495;36.03603603603604;72.07207207207207;0.19056693663649357;72.97297297297297;0.0;24.773701762744164
520393;2021;GO;Buriti de Goiás;2732;0.0;90.9090909090909;0.7320644216691069;81.81818181818183;0.0;51.24450951683748
520393;2022;GO;Buriti de Goiás;2732;0.0;80.76923076923077;0.7320644216691069;88.46153846153845;0.0;10.980966325036604
520396;2021;GO;Buritinópolis;3145;0.0;76.92307692307693;0.6359300476947536;76.92307692307693;3.0303030303030303;0.0
520396;2022;GO;Buritinópolis;3145;0.0;89.1891891891892;0.6359300476947536;81.08108108108108;4.545454545454546;0.0
520400;2021;GO;Cabeceiras;7560;22.727272727272727;81.81818181818183;0.2645502645502646;55.68181818181818;0.0;7.936507936507937
520400;2022;GO;Cabeceiras;7560;49.504950495049506;73.26732673267327;0.2645502645502646;50.495049504950494;0.0;1.3227513227513228
520410;2021;GO;Cachoeira Alta;11513;9.00900900900901;89.1891891891892;0.17371666811430558;70.27027027027027;0.0;13.028750108572918
520410;2022;GO;Cachoeira Alta;11513;9.25925925925926;75.92592592592592;0.17371666811430558;78.70370370370371;0.0;20.846000173716668
520420;2021;GO;Cachoeira de Goiás;1405;0.0;84.21052631578947;1.4234875444839858;94.73684210526315;0.0;0.0
520420;2022;GO;Cachoeira de Goiás;1405;0.0;78.57142857142857;0.7117437722419929;71.42857142857143;0.0;0.0
520425;2021;GO;Cachoeira Dourada;7782;15.151515151515152;59.09090909090909;0.2570033410434336;74.24242424242425;21.59090909090909;7.710100231303007
520425;2022;GO;Cachoeira Dourada;7782;0.0;65.85365853658537;0.2570033410434336;63.41463414634146;16.3265306122449;7.710100231303007
520430;2021;GO;Caçu;13774;0.0;72.22222222222221;0.1452011035283868;81.48148148148148;0.7518796992481203;6.534049658777406
520430;2022;GO;Caçu;13774;7.142857142857142;77.85714285714286;0.1452011035283868;74.28571428571429;0.8547008547008548;3.63002758820967
520440;2021;GO;Caiapônia;16513;9.75609756097561;60.48780487804878;0.12111669593653485;88.29268292682927;1.1695906432748537;37.54617574032581
520440;2022;GO;Caiapônia;16513;5.714285714285714;73.71428571428571;0.12111669593653485;91.42857142857143;1.5625;29.068007024768363
520450;2021;GO;Caldas Novas;98622;14.285714285714285;82.06349206349206;0.020279450832471457;78.80952380952381;1.4473684210526316;3.3461093873577905
520450;2022;GO;Caldas Novas;98622;7.293354943273906;82.73905996758509;0.020279450832471457;72.6094003241491;3.169014084507042;5.0698627081178635
520455;2021;GO;Caldazinha;4507;0.0;76.47058823529412;0.4437541601952518;79.41176470588235;3.7037037037037033;2.2187708009762592
520455;2022;GO;Caldazinha;4507;0.0;78.125;0.4437541601952518;65.625;3.4482758620689653;2.2187708009762592
520460;2021;GO;Campestre de Goiás;3755;0.0;82.22222222222221;0.5326231691078561;82.22222222222221;0.0;2.6631158455392807
520460;2022;GO;Campestre de Goiás;3755;0.0;87.5;0.5326231691078561;68.75;0.0;2.6631158455392807
520465;2021;GO;Campinaçu;3708;0.0;70.27027027027027;0.5393743257820928;83.78378378378379;0.0;26.96871628910464
520465;2022;GO;Campinaçu;3708;0.0;88.23529411764706;0.5393743257820928;79.41176470588235;0.0;115.96548004314994
520470;2021;GO;Campinorte;12510;14.285714285714285;72.14285714285714;0.1598721023181455;73.57142857142858;0.9523809523809524;4.796163069544365
520470;2022;GO;Campinorte;12510;19.736842105263158;79.60526315789474;0.1598721023181455;78.28947368421053;1.3157894736842104;7.194244604316547
520480;2021;GO;Campo Alegre de Goiás;7422;11.363636363636363;79.54545454545455;0.26946914578280784;72.72727272727273;5.633802816901409;8.084074373484235
520480;2022;GO;Campo Alegre de Goiás;7422;12.195121951219512;87.8048780487805;0.26946914578280784;69.51219512195121;2.083333333333333;1.3473457289140394
520485;2021;GO;Campo Limpo de Goiás;8081;8.333333333333334;58.333333333333336;0.24749412201460216;61.66666666666667;0.0;0.0
520485;2022;GO;Campo Limpo de Goiás;8081;16.0;64.8;0.24749412201460216;69.6;4.166666666666666;1.2374706100730108
520490;2021;GO;Campos Belos;18108;20.0;73.66666666666667;0.1104484205875856;69.33333333333334;1.8181818181818181;6.074663132317208
520490;2022;GO;Campos Belos;18108;3.5842293906810037;75.98566308243727;0.1104484205875856;68.10035842293907;9.230769230769232;3.8656947205654957
520495;2021;GO;Campos Verdes;4005;0.0;57.14285714285714;0.4993757802746567;48.97959183673469;4.761904761904762;7.490636704119851
520495;2022;GO;Campos Verdes;4005;24.390243902439025;60.97560975609756;0.4993757802746567;53.65853658536586;2.2222222222222223;14.981273408239701
520500;2021;GO;Carmo do Rio Verde;9710;44.9438202247191;82.02247191011236;0.2059732234809475;75.28089887640449;0.0;4.11946446961895
520500;2022;GO;Carmo do Rio Verde;9710;0.0;77.64705882352942;0.2059732234809475;68.23529411764706;0.0;2.059732234809475
520505;2021;GO;Castelândia;2985;71.42857142857143;53.57142857142857;0.6700167504187605;60.71428571428571;0.0;40.20100502512563
520505;2022;GO;Castelândia;2985;66.66666666666667;56.666666666666664;0.6700167504187605;63.33333333333333;0.0;13.40033500837521
520510;2021;GO;Catalão;114427;7.857142857142858;84.92857142857143;0.0174783923374728;77.14285714285715;0.2068252326783868;4.893949854492384
520510;2022;GO;Catalão;114427;17.908309455587393;85.95988538681948;0.0174783923374728;82.02005730659026;0.7653061224489796;3.93263827593138
520520;2021;GO;Caturaí;5184;0.0;83.33333333333334;0.38580246913580246;85.71428571428571;0.0;7.716049382716049
520520;2022;GO;Caturaí;5184;55.55555555555555;85.18518518518519;0.38580246913580246;72.22222222222221;2.5;7.716049382716049
520530;2021;GO;Cavalcante;9583;36.76470588235294;59.55882352941176;0.2087029114056141;35.294117647058826;3.508771929824561;5.217572785140352
520530;2022;GO;Cavalcante;9583;13.698630136986301;67.8082191780822;0.2087029114056141;40.41095890410959;8.16326530612245;1.0435145570280706
520540;2021;GO;Ceres;22046;0.0;83.50877192982456;0.09071940488070399;77.19298245614034;1.2711864406779663;4.535970244035199
520540;2022;GO;Ceres;22046;12.605042016806722;81.5126050420168;0.09071940488070399;74.78991596638656;1.3986013986013985;6.350358341649279
520545;2021;GO;Cezarina;8090;24.691358024691358;67.90123456790124;0.24721878862793575;64.19753086419753;1.0752688172043012;6.1804697156983925
520545;2022;GO;Cezarina;8090;0.0;81.63265306122449;0.24721878862793575;71.42857142857143;1.3157894736842104;17.3053152039555
520547;2021;GO;Chapadão do Céu;12870;4.672897196261682;88.78504672897196;0.1554001554001554;64.01869158878505;4.6875;10.878010878010878
520547;2022;GO;Chapadão do Céu;12870;8.695652173913043;91.73913043478261;0.1554001554001554;80.0;4.545454545454546;10.878010878010878
520549;2021;GO;Cidade Ocidental;91767;7.7854671280276815;71.02076124567473;0.021794326936698378;51.470588235294116;4.578313253012048;1.1986879815184108
520549;2022;GO;Cidade Ocidental;91767;15.228426395939087;75.04230118443317;0.021794326936698378;52.62267343485617;0.0;0.5448581734174595
520551;2021;GO;Cocalzinho de Goiás;25016;7.220216606498195;64.25992779783394;0.0799488327470419;56.678700361010826;2.1621621621621623;2.398464982411257
520551;2022;GO;Cocalzinho de Goiás;25016;13.513513513513514;70.72072072072072;0.0799488327470419;58.108108108108105;0.0;7.19539494723377
520552;2021;GO;Colinas do Sul;4030;0.0;62.295081967213115;0.49627791563275436;60.65573770491803;3.571428571428571;12.40694789081886
520552;2022;GO;Colinas do Sul;4030;85.71428571428571;62.857142857142854;0.49627791563275436;48.57142857142857;0.0;32.25806451612903
520570;2021;GO;Córrego do Ouro;2454;41.666666666666664;79.16666666666666;0.8149959250203749;79.16666666666666;0.0;0.0
520570;2022;GO;Córrego do Ouro;2454;0.0;84.21052631578947;0.40749796251018744;73.68421052631578;0.0;8.149959250203748
520580;2021;GO;Corumbá de Goiás;10562;0.0;78.78787878787878;0.1893580761219466;66.66666666666666;1.0309278350515463;2.8403711418291993
520580;2022;GO;Corumbá de Goiás;10562;0.0;69.56521739130434;0.1893580761219466;65.21739130434783;0.9345794392523363;4.733951903048665
520590;2021;GO;Corumbaíba;9164;9.803921568627452;86.27450980392157;0.21824530772588388;80.3921568627451;0.9900990099009901;33.828022697512004
520590;2022;GO;Corumbaíba;9164;0.0;86.79245283018868;0.21824530772588388;81.13207547169812;7.352941176470589;29.463116542994324
520620;2021;GO;Cristalina;62337;19.396551724137932;77.15517241379311;0.03208367422237195;57.435344827586206;2.6737967914438503;5.77506136002695
520620;2022;GO;Cristalina;62337;12.371134020618555;78.8659793814433;0.03208367422237195;54.43298969072165;1.3468013468013467;8.181336926704846
520630;2021;GO;Cristianópolis;3504;0.0;66.0;0.5707762557077625;82.0;0.0;17.123287671232877
520630;2022;GO;Cristianópolis;3504;0.0;74.28571428571429;0.5707762557077625;77.14285714285715;0.0;22.831050228310502
520640;2021;GO;Crixás;17065;0.0;68.36734693877551;0.11719894520949312;81.12244897959184;0.6134969325153374;9.37591561675945
520640;2022;GO;Crixás;17065;4.854368932038835;63.59223300970874;0.11719894520949312;83.49514563106796;0.0;21.681804863756224
520650;2021;GO;Cromínia;3883;25.0;82.5;0.5150656708730363;75.0;2.7777777777777777;20.602626834921455
520650;2022;GO;Cromínia;3883;0.0;96.42857142857143;0.5150656708730363;64.28571428571429;0.0;33.47926860674736
520660;2021;GO;Cumari;2927;0.0;75.86206896551724;0.683293474547318;79.3103448275862;0.0;20.498804236419545
520660;2022;GO;Cumari;2927;0.0;90.9090909090909;0.683293474547318;86.36363636363636;3.7037037037037033;10.249402118209773
520670;2021;GO;Damianópolis;3770;33.333333333333336;83.33333333333334;0.5305039787798408;65.0;3.225806451612903;18.56763925729443
520670;2022;GO;Damianópolis;3770;0.0;86.0;0.5305039787798408;54.0;0.0;71.61803713527851
520680;2021;GO;Damolândia;2724;0.0;68.42105263157895;0.7342143906020557;63.1578947368421;0.0;7.342143906020557
520680;2022;GO;Damolândia;2724;0.0;80.0;0.7342143906020557;66.66666666666666;0.0;3.6710719530102787
520690;2021;GO;Davinópolis;1902;0.0;94.44444444444444;1.0515247108307044;94.44444444444444;3.571428571428571;5.257623554153523
520690;2022;GO;Davinópolis;1902;0.0;76.19047619047619;1.0515247108307044;66.66666666666666;0.0;0.0
520710;2021;GO;Diorama;2062;66.66666666666667;60.0;0.9699321047526673;93.33333333333333;8.695652173913043;14.54898157129001
520710;2022;GO;Diorama;2062;0.0;55.00000000000001;0.9699321047526673;80.0;0.0;29.09796314258002
520725;2021;GO;Doverlândia;6956;27.777777777777775;77.77777777777779;0.2875215641173088;90.27777777777779;4.411764705882353;4.312823461759632
520725;2022;GO;Doverlândia;6956;25.64102564102564;79.48717948717949;0.2875215641173088;85.8974358974359;2.083333333333333;8.625646923519264
520735;2021;GO;Edealina;4001;0.0;93.47826086956522;0.4998750312421895;73.91304347826086;2.5;0.0
520735;2022;GO;Edealina;4001;0.0;96.55172413793103;0.4998750312421895;75.86206896551724;0.0;0.0
520740;2021;GO;Edéia;11747;0.0;83.21167883211679;0.1702562356346301;84.67153284671532;0.0;13.620498850770408
520740;2022;GO;Edéia;11747;6.944444444444444;77.08333333333334;0.1702562356346301;83.33333333333334;2.3255813953488373;20.430748276155615
520750;2021;GO;Estrela do Norte;3205;0.0;70.96774193548387;0.62402496099844;90.32258064516128;5.405405405405405;18.720748829953198
520750;2022;GO;Estrela do Norte;3205;0.0;71.42857142857143;0.62402496099844;77.14285714285715;0.0;34.321372854914195
520753;2021;GO;Faina;7070;54.54545454545454;70.9090909090909;0.2828854314002829;70.9090909090909;5.555555555555555;4.243281471004243
520753;2022;GO;Faina;7070;0.0;66.66666666666666;0.2828854314002829;64.81481481481481;0.0;1.4144271570014144
520760;2021;GO;Fazenda Nova;5877;24.390243902439025;92.6829268292683;0.3403096818104475;85.36585365853658;3.389830508474576;20.41858090862685
520760;2022;GO;Fazenda Nova;5877;0.0;79.66101694915254;0.3403096818104475;77.96610169491525;8.333333333333332;13.612387272417902
520780;2021;GO;Firminópolis;10419;0.0;82.97872340425532;0.1919570016316345;79.7872340425532;0.8333333333333334;80.6219406852865
520780;2022;GO;Firminópolis;10419;20.202020202020204;81.81818181818183;0.1919570016316345;85.85858585858585;0.0;0.9597850081581725
520790;2021;GO;Flores de Goiás;13744;10.752688172043012;75.26881720430107;0.14551804423748543;41.935483870967744;1.7241379310344827;0.0
520790;2022;GO;Flores de Goiás;13744;10.309278350515465;76.28865979381443;0.14551804423748543;50.51546391752577;6.521739130434782;0.7275902211874272
520800;2021;GO;Formosa;115901;9.529481834425255;71.59023228111971;0.017256106504689346;56.938653960690885;1.0416666666666665;5.263112483930251
520800;2022;GO;Formosa;115901;11.786600496277917;73.13895781637717;0.017256106504689346;62.03473945409429;1.5536723163841808;4.400307158695783
520810;2021;GO;Formoso;4660;0.0;57.692307692307686;0.42918454935622313;86.53846153846155;1.4925373134328357;36.48068669527897
520810;2022;GO;Formoso;4660;0.0;60.37735849056604;0.42918454935622313;84.90566037735849;2.631578947368421;64.37768240343348
520815;2021;GO;Gameleira de Goiás;3456;32.25806451612903;58.06451612903226;0.5787037037037037;77.41935483870968;2.5;0.0
520815;2022;GO;Gameleira de Goiás;3456;0.0;60.0;0.5787037037037037;76.0;0.0;5.787037037037036
520830;2021;GO;Divinópolis de Goiás;4457;0.0;73.01587301587301;0.44873233116446043;46.03174603174603;14.285714285714285;20.19295490240072
520830;2022;GO;Divinópolis de Goiás;4457;0.0;80.55555555555556;0.44873233116446043;45.83333333333333;29.411764705882355;44.87323311644604
520840;2021;GO;Goianápolis;13967;10.81081081081081;67.02702702702703;0.14319467315815854;65.4054054054054;2.586206896551724;5.011813560535548
520840;2022;GO;Goianápolis;13967;11.363636363636363;69.88636363636364;0.14319467315815854;69.31818181818183;2.0;9.307653755280304
520850;2021;GO;Goiandira;4973;0.0;76.19047619047619;0.4021717273275689;80.95238095238095;0.0;6.032575909913533
520850;2022;GO;Goiandira;4973;0.0;78.72340425531915;0.4021717273275689;80.85106382978722;9.25925925925926;4.021717273275689
520860;2021;GO;Goianésia;73707;14.955134596211366;64.40677966101694;0.027134464840517184;86.04187437686939;0.42979942693409745;23.199967438642194
520860;2022;GO;Goianésia;73707;15.07537688442211;67.23618090452261;0.027134464840517184;88.04020100502512;0.6147540983606558;20.893537927198228
520870;2021;GO;Goiânia;1437366;12.461225799550755;72.98106749384961;0.0013914340536787429;68.23189645951439;0.3958363876264477;3.8473151584217242
